309	11	31	{"score": 81.0, "comment": ""}	2025-10-17 15:43:26.347813	f	\N	\N	\N
311	7	31	{"score": 86.9, "comment": ""}	2025-10-17 15:43:26.362936	f	\N	\N	\N
312	4	31	{"score": 96.0, "comment": ""}	2025-10-17 15:43:26.369989	f	\N	\N	\N
313	2	31	{"score": 95.0, "comment": ""}	2025-10-17 15:43:26.376595	f	\N	\N	\N
314	12	31	{"score": 73.0, "comment": ""}	2025-10-17 15:43:26.423296	f	\N	\N	\N
335	2	32	{"score": 84.0, "comment": ""}	2025-10-22 12:37:14.844916	f	\N	\N	\N
336	12	32	{"score": 72.0, "comment": ""}	2025-10-22 12:37:14.85149	f	\N	\N	\N
337	13	32	{"score": 89.0, "comment": ""}	2025-10-22 12:37:14.85839	f	\N	\N	\N
344	4	40	{"score": 82.0, "comment": ""}	2025-10-22 12:52:47.137131	f	\N	\N	\N
334	4	32	{"score": 94.0, "comment": "Missing"}	2025-10-22 12:37:14.83806	f	\N	\N	\N
348	15	41	{"score": 66.7, "comment": ""}	2025-10-23 15:02:31.437791	f	\N	\N	\N
349	14	41	{"score": 66.7, "comment": ""}	2025-10-23 15:02:31.447463	f	\N	\N	\N
350	5	41	{"score": 53.3, "comment": ""}	2025-10-23 15:02:31.456168	f	\N	\N	\N
351	11	41	{"score": 53.3, "comment": ""}	2025-10-23 15:02:31.463788	f	\N	\N	\N
353	1	41	{"score": 0.0, "comment": ""}	2025-10-23 15:02:31.479018	f	\N	\N	\N
354	7	41	{"score": 60.0, "comment": ""}	2025-10-23 15:02:31.491514	f	\N	\N	\N
355	4	41	{"score": 66.7, "comment": ""}	2025-10-23 15:02:31.516627	f	\N	\N	\N
357	2	41	{"score": 73.3, "comment": ""}	2025-10-23 15:02:31.534162	f	\N	\N	\N
358	12	41	{"score": 66.7, "comment": ""}	2025-10-23 15:02:31.54232	f	\N	\N	\N
359	13	41	{"score": 100.0, "comment": ""}	2025-10-23 15:02:31.550307	f	\N	\N	\N
361	14	42	{"score": 95.0, "comment": ""}	2025-10-27 13:42:01.659258	f	\N	\N	\N
362	5	42	{"score": 100.0, "comment": ""}	2025-10-27 13:42:01.668192	f	\N	\N	\N
363	11	42	{"score": 90.0, "comment": ""}	2025-10-27 13:42:01.677637	f	\N	\N	\N
364	1	42	{"score": 95.0, "comment": ""}	2025-10-27 13:42:01.686003	f	\N	\N	\N
366	4	42	{"score": 100.0, "comment": ""}	2025-10-27 13:42:01.704741	f	\N	\N	\N
347	13	40	{"score": 100.0, "comment": ""}	2025-10-22 12:52:47.158627	f	\N	\N	\N
306	15	31	{"score": 85.0, "comment": ""}	2025-10-17 15:43:26.322457	f	\N	\N	\N
310	1	31	{"score": 72.0, "comment": ""}	2025-10-17 15:43:26.355197	f	\N	\N	\N
339	14	40	{"score": 100.0, "comment": ""}	2025-10-22 12:52:47.098313	f	\N	\N	\N
340	5	40	{"score": 92.0, "comment": ""}	2025-10-22 12:52:47.10601	f	\N	\N	\N
305	22	29	{"score": 0.0, "comment": "Student made a zero (0). She needs to study."}	2025-10-14 22:36:24.427806	t	21	2025-11-07 20:02:04.971078	Voided by teacher
342	1	40	{"score": 70.0, "comment": ""}	2025-10-22 12:52:47.121939	f	\N	\N	\N
343	7	40	{"score": 86.0, "comment": ""}	2025-10-22 12:52:47.129716	f	\N	\N	\N
345	2	40	{"score": 81.0, "comment": ""}	2025-10-22 12:52:47.144691	f	\N	\N	\N
367	2	42	{"score": 70.0, "comment": ""}	2025-10-27 13:42:01.714425	f	\N	\N	\N
368	12	42	{"score": 0.1, "comment": ""}	2025-10-27 13:42:01.727131	f	\N	\N	\N
369	13	42	{"score": 0.1, "comment": ""}	2025-10-27 13:42:01.734717	f	\N	\N	\N
382	39	40	{"score": 0.0, "comment": ""}	2025-10-28 14:59:45.664301	t	\N	2025-10-29 15:01:49.172972	Student enrolled late (2025-10-28) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
383	15	51	{"score": 60.0, "comment": ""}	2025-10-30 16:34:22.545962	f	\N	\N	\N
391	39	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.655778	t	\N	2025-10-30 16:34:22.65957	Student enrolled late (2025-10-29) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
384	14	51	{"score": 67.0, "comment": ""}	2025-10-30 16:34:22.561639	f	\N	\N	\N
393	13	51	{"score": 93.0, "comment": ""}	2025-10-30 16:34:22.734005	f	\N	\N	\N
388	7	51	{"score": 60.0, "comment": ""}	2025-10-30 16:34:22.624177	f	\N	\N	\N
395	14	52	{"score": 84.0, "comment": ""}	2025-10-30 16:44:06.204899	f	\N	\N	\N
402	39	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.280567	t	\N	2025-10-30 16:44:06.284623	Student enrolled late (2025-10-29) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
394	15	52	{"score": 84.0, "comment": ""}	2025-10-30 16:44:06.195641	f	\N	\N	\N
399	7	52	{"score": 21.0, "comment": ""}	2025-10-30 16:44:06.242084	f	\N	\N	\N
404	13	52	{"score": 84.0, "comment": ""}	2025-10-30 16:44:06.33531	f	\N	\N	\N
405	15	53	{"score": 47.0, "comment": ""}	2025-10-30 16:49:41.888312	f	\N	\N	\N
413	39	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:41.965036	t	\N	2025-10-30 16:49:41.968598	Student enrolled late (2025-10-29) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
415	13	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:42.021981	f	\N	\N	\N
406	14	53	{"score": 60.0, "comment": ""}	2025-10-30 16:49:41.899147	f	\N	\N	\N
410	7	53	{"score": 0.0, "comment": "Student needs to study. He has low grades in spelling with a grade of zero in the last spelling assignment."}	2025-10-30 16:49:41.937323	f	\N	\N	\N
417	14	54	{"score": 83.0, "comment": ""}	2025-10-30 17:03:43.764291	f	\N	\N	\N
421	7	54	{"score": 0.0, "comment": ""}	2025-10-30 17:03:43.806915	f	\N	\N	\N
424	39	54	{"score": 0.0, "comment": ""}	2025-10-30 17:03:43.857472	t	\N	2025-10-30 17:03:43.862381	Student enrolled late (2025-10-29) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
426	13	54	{"score": 83.0, "comment": ""}	2025-10-30 17:03:43.882865	f	\N	\N	\N
416	15	54	{"score": 88.0, "comment": ""}	2025-10-30 17:03:43.754543	f	\N	\N	\N
428	14	55	{"score": 76.0, "comment": ""}	2025-10-30 17:40:29.664572	f	\N	\N	\N
360	15	42	{"score": 86.0, "comment": ""}	2025-10-27 13:42:01.647778	f	\N	\N	\N
432	7	55	{"score": 72.0, "comment": ""}	2025-10-30 17:40:29.701021	f	\N	\N	\N
427	15	55	{"score": 56.0, "comment": ""}	2025-10-30 17:40:29.655522	f	\N	\N	\N
375	1	44	{"score": 46.0, "max_score": 100, "percentage": 46.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.043050"}	2025-11-10 02:03:53.043134	f	\N	\N	\N
374	19	44	{"score": 0, "max_score": 0, "percentage": 0, "feedback": "Assignment voided by teacher", "is_voided": true, "voided_at": "2025-11-10T01:17:52.552202"}	2025-11-10 01:17:52.552277	t	28	2025-11-05 15:30:03.945147	Voided by administrator
420	1	54	{"score": 0.0, "comment": ""}	2025-10-30 17:03:43.795042	t	21	2025-11-07 16:47:08.543434	Voided by teacher
423	2	54	{"score": 0.0, "comment": ""}	2025-10-30 17:03:43.845031	t	21	2025-11-07 16:47:08.595187	Voided by teacher
431	1	55	{"score": 0.0, "comment": ""}	2025-10-30 17:40:29.692344	t	21	2025-11-07 16:48:22.163759	Voided by teacher
434	2	55	{"score": 0.0, "comment": ""}	2025-10-30 17:40:29.719336	t	21	2025-11-07 16:48:22.165885	Voided by teacher
433	4	55	{"score": 0.0, "comment": ""}	2025-10-30 17:40:29.710194	t	21	2025-11-07 16:48:22.167759	Voided by teacher
429	5	55	{"score": 0.0, "comment": ""}	2025-10-30 17:40:29.674501	t	21	2025-11-07 16:48:22.169589	Voided by teacher
430	11	55	{"score": 0.0, "comment": ""}	2025-10-30 17:40:29.683521	t	21	2025-11-07 16:48:22.171162	Voided by teacher
409	1	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:41.928373	t	21	2025-11-07 16:57:19.103949	Voided by teacher
412	2	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:41.955726	t	21	2025-11-07 16:57:19.105718	Voided by teacher
411	4	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:41.946597	t	21	2025-11-07 16:57:19.107104	Voided by teacher
407	5	53	{"score": 0.0, "comment": ""}	2025-10-30 16:49:41.909647	t	21	2025-11-07 16:57:19.108577	Voided by teacher
387	1	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.594453	t	21	2025-11-07 17:06:25.249833	Voided by teacher
390	2	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.645394	t	21	2025-11-07 17:06:25.251553	Voided by teacher
389	4	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.635074	t	21	2025-11-07 17:06:25.253021	Voided by teacher
385	5	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.573039	t	21	2025-11-07 17:06:25.254521	Voided by teacher
386	11	51	{"score": 0.0, "comment": ""}	2025-10-30 16:34:22.582436	t	21	2025-11-07 17:06:25.255924	Voided by teacher
398	1	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.2329	t	21	2025-11-07 20:14:31.341763	Voided by teacher
401	2	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.266835	t	21	2025-11-07 20:14:31.344055	Voided by teacher
400	4	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.251181	t	21	2025-11-07 20:14:31.345741	Voided by teacher
396	5	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.214173	t	21	2025-11-07 20:14:31.347064	Voided by teacher
397	11	52	{"score": 0.0, "comment": ""}	2025-10-30 16:44:06.223689	t	21	2025-11-07 20:14:31.348483	Voided by teacher
379	2	44	{"score": 46.0, "max_score": 100, "percentage": 46.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.049237"}	2025-11-10 02:03:53.049279	f	\N	\N	\N
377	4	44	{"score": 43.0, "max_score": 100, "percentage": 43.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.052713"}	2025-11-10 02:03:53.052746	f	\N	\N	\N
437	13	55	{"score": 89.0, "comment": ""}	2025-10-30 17:40:29.749808	f	\N	\N	\N
435	39	55	{"score": 56.0, "comment": ""}	2025-10-30 17:40:29.729676	t	\N	2025-10-30 17:40:29.733802	Student enrolled late (2025-10-29) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
438	15	56	{"score": 70.0, "comment": ""}	2025-10-30 17:56:53.505025	f	\N	\N	\N
446	39	56	{"score": 0.0, "comment": ""}	2025-10-30 17:56:53.584038	t	\N	2025-10-30 17:56:53.624256	Student enrolled late (2025-10-28) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
439	14	56	{"score": 70.0, "comment": ""}	2025-10-30 17:56:53.518412	f	\N	\N	\N
443	7	56	{"score": 70.0, "comment": ""}	2025-10-30 17:56:53.556189	f	\N	\N	\N
448	13	56	{"score": 70.0, "comment": ""}	2025-10-30 17:56:53.643198	f	\N	\N	\N
365	7	42	{"score": 85.0, "comment": ""}	2025-10-27 13:42:01.697131	f	\N	\N	\N
449	39	42	{"score": 0.0, "comment": ""}	2025-11-02 04:06:03.524261	t	\N	2025-11-02 04:06:03.528592	Student enrolled late (2025-10-28) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
450	15	43	{"score": 0.0, "comment": ""}	2025-11-02 04:07:53.373511	f	\N	\N	\N
451	14	43	{"score": 100.0, "comment": ""}	2025-11-02 04:07:53.383154	f	\N	\N	\N
452	5	43	{"score": 100.0, "comment": ""}	2025-11-02 04:07:53.394383	f	\N	\N	\N
454	1	43	{"score": 0.0, "comment": ""}	2025-11-02 04:07:53.413221	f	\N	\N	\N
456	4	43	{"score": 89.0, "comment": ""}	2025-11-02 04:07:53.43237	f	\N	\N	\N
457	2	43	{"score": 100.0, "comment": ""}	2025-11-02 04:07:53.443324	f	\N	\N	\N
458	39	43	{"score": 0.0, "comment": ""}	2025-11-02 04:07:53.455693	t	\N	2025-11-02 04:07:53.462514	Student enrolled late (2025-10-28) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
459	12	43	{"score": 0.0, "comment": ""}	2025-11-02 04:07:53.470169	f	\N	\N	\N
460	13	43	{"score": 100.0, "comment": ""}	2025-11-02 04:07:53.51984	f	\N	\N	\N
461	39	22	{"score": 0.0, "comment": ""}	2025-11-02 04:09:00.793711	t	\N	2025-11-02 04:09:00.821976	Student enrolled late (2025-10-28) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
462	5	39	{"score": 100.0, "comment": ""}	2025-11-02 04:13:05.39225	t	\N	2025-11-02 04:13:05.395569	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
463	11	39	{"score": 100.0, "comment": ""}	2025-11-02 04:13:05.403593	t	\N	2025-11-02 04:13:05.408162	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
464	4	39	{"score": 100.0, "comment": ""}	2025-11-02 04:13:05.416273	t	\N	2025-11-02 04:13:05.420874	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
465	2	39	{"score": 100.0, "comment": ""}	2025-11-02 04:13:05.429552	t	\N	2025-11-02 04:13:05.434931	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
466	5	57	{"score": 100.0, "comment": ""}	2025-11-02 04:13:20.303993	t	\N	2025-11-02 04:13:20.307277	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
467	11	57	{"score": 100.0, "comment": ""}	2025-11-02 04:13:20.315318	t	\N	2025-11-02 04:13:20.319278	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
468	4	57	{"score": 100.0, "comment": ""}	2025-11-02 04:13:20.328872	t	\N	2025-11-02 04:13:20.333952	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
469	2	57	{"score": 100.0, "comment": ""}	2025-11-02 04:13:20.342742	t	\N	2025-11-02 04:13:20.347415	Student enrolled late (2025-10-21) within 2 weeks of 1 end. Assignment automatically voided per late enrollment policy.
470	8	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.761021	t	1	2025-11-02 19:59:36.378561	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
471	8	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.768187	t	1	2025-11-02 19:59:36.767016	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
472	8	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.772868	t	1	2025-11-02 19:59:36.772297	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
473	9	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.873082	t	1	2025-11-02 19:59:36.872434	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
474	9	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.877011	t	1	2025-11-02 19:59:36.876443	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
475	9	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.881056	t	1	2025-11-02 19:59:36.88056	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
476	28	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.933618	t	1	2025-11-02 19:59:36.932853	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
477	28	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.943822	t	1	2025-11-02 19:59:36.936944	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
478	28	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.948862	t	1	2025-11-02 19:59:36.948301	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
479	27	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.985141	t	1	2025-11-02 19:59:36.984458	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
480	27	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:36.989391	t	1	2025-11-02 19:59:36.988558	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
481	27	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.015892	t	1	2025-11-02 19:59:37.015518	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
453	11	43	{"score": 83.0, "comment": ""}	2025-11-02 04:07:53.403746	f	\N	\N	\N
455	7	43	{"score": 81.0, "comment": ""}	2025-11-02 04:07:53.423221	f	\N	\N	\N
442	1	56	{"score": 0.0, "comment": ""}	2025-10-30 17:56:53.546774	t	21	2025-11-07 20:12:52.304645	Voided by teacher
381	13	44	{"score": 94.0, "max_score": 100, "percentage": 94.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.069392"}	2025-11-10 02:03:53.069414	f	\N	\N	\N
371	14	44	{"score": 89.0, "max_score": 100, "percentage": 89.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.072592"}	2025-11-10 02:03:53.072622	f	\N	\N	\N
370	15	44	{"score": 86.0, "max_score": 100, "percentage": 86.0, "feedback": "", "graded_at": "2025-11-10T02:03:53.076105"}	2025-11-10 02:03:53.076144	f	\N	\N	\N
539	15	68	{"score": 85.0, "comment": ""}	2025-11-12 23:42:55.200552	f	\N	\N	\N
482	6	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.050151	t	1	2025-11-02 19:59:37.049411	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
483	6	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.054328	t	1	2025-11-02 19:59:37.053542	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
484	6	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.058003	t	1	2025-11-02 19:59:37.05752	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
485	16	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.237868	t	1	2025-11-02 19:59:37.237007	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
486	16	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.241801	t	1	2025-11-02 19:59:37.241167	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
487	16	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.245335	t	1	2025-11-02 19:59:37.244887	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
488	22	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.428799	t	1	2025-11-02 19:59:37.428098	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
489	22	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.432871	t	1	2025-11-02 19:59:37.432169	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
490	22	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.436299	t	1	2025-11-02 19:59:37.435865	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
491	23	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.6473	t	1	2025-11-02 19:59:37.646545	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
492	23	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.651203	t	1	2025-11-02 19:59:37.650572	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
493	23	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.654964	t	1	2025-11-02 19:59:37.654559	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
494	21	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.860419	t	1	2025-11-02 19:59:37.859677	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
495	21	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.864215	t	1	2025-11-02 19:59:37.863584	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
496	21	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:37.867766	t	1	2025-11-02 19:59:37.867373	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
497	19	50	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.126738	t	1	2025-11-02 19:59:38.126234	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
498	19	48	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.130562	t	1	2025-11-02 19:59:38.129916	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
499	19	49	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.134183	t	1	2025-11-02 19:59:38.133788	Student enrolled late (2025-10-21) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
500	35	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.467	t	1	2025-11-02 19:59:38.466369	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
501	35	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.471041	t	1	2025-11-02 19:59:38.47042	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
502	35	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.474703	t	1	2025-11-02 19:59:38.474249	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
503	33	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.54145	t	1	2025-11-02 19:59:38.540646	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
504	33	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.545843	t	1	2025-11-02 19:59:38.545037	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
505	33	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.549847	t	1	2025-11-02 19:59:38.549348	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
506	26	45	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.585464	t	1	2025-11-02 19:59:38.584814	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
507	26	46	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.589311	t	1	2025-11-02 19:59:38.588728	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
508	26	47	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.593165	t	1	2025-11-02 19:59:38.592597	Student enrolled late (2025-10-23) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
512	39	17	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.827485	t	1	2025-11-02 19:59:38.82697	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
514	39	32	{"score": "N/A", "comments": ""}	2025-11-02 19:59:38.837539	t	1	2025-11-02 19:59:38.836863	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
515	39	8	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.028358	t	1	2025-11-02 19:59:39.027825	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
516	39	12	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.032563	t	1	2025-11-02 19:59:39.031819	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
510	39	41	{"score": 0, "max_score": 0, "percentage": 0, "feedback": "Assignment voided by teacher", "is_voided": true, "voided_at": "2025-11-09T22:53:09.197297"}	2025-11-09 22:53:09.197332	t	1	2025-11-02 19:59:38.646775	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
341	11	40	{"score": 80.0, "comment": ""}	2025-10-22 12:52:47.114066	f	\N	\N	\N
346	12	40	{"score": 75.0, "comment": ""}	2025-10-22 12:52:47.151612	f	\N	\N	\N
513	39	31	{"score": 0.0, "comment": ""}	2025-11-02 19:59:38.831411	t	1	2025-11-02 19:59:38.830807	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
541	5	68	{"score": 78.0, "comment": ""}	2025-11-12 23:42:55.215374	f	\N	\N	\N
542	11	68	{"score": 75.0, "comment": ""}	2025-11-12 23:42:55.223968	f	\N	\N	\N
517	39	14	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.036517	t	1	2025-11-02 19:59:39.035846	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
518	39	13	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.040558	t	1	2025-11-02 19:59:39.039885	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
519	39	15	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.044437	t	1	2025-11-02 19:59:39.043756	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
520	39	16	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.048334	t	1	2025-11-02 19:59:39.047685	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
521	39	19	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.052112	t	1	2025-11-02 19:59:39.051514	Student enrolled late (2025-10-28) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
522	39	21	{"score": "N/A", "comments": ""}	2025-11-02 19:59:39.300533	t	1	2025-11-02 19:59:39.299946	Student enrolled late (2025-10-29) within 2 weeks of Q1 end. Assignment automatically voided per late enrollment policy.
523	15	66	{"score": 85.0, "comment": ""}	2025-11-05 15:04:27.11756	f	\N	\N	\N
524	14	66	{"score": 70.0, "comment": ""}	2025-11-05 15:04:27.130697	f	\N	\N	\N
525	5	66	{"score": 100.0, "comment": ""}	2025-11-05 15:04:27.140149	f	\N	\N	\N
526	11	66	{"score": 70.0, "comment": ""}	2025-11-05 15:04:27.148942	f	\N	\N	\N
527	1	66	{"score": 83.0, "comment": ""}	2025-11-05 15:04:27.15778	f	\N	\N	\N
528	7	66	{"score": 0.0, "comment": ""}	2025-11-05 15:04:27.166502	f	\N	\N	\N
529	4	66	{"score": 75.0, "comment": ""}	2025-11-05 15:04:27.174929	f	\N	\N	\N
530	2	66	{"score": 0.0, "comment": ""}	2025-11-05 15:04:27.183214	f	\N	\N	\N
